436	5.2255	-0.068157
437	5.2375	-0.066932
438	5.2495	-0.093608
439	5.2615	-0.10954
440	5.2736	-0.089836
441	5.2856	-0.055401
442	5.2976	-0.045964
443	5.3096	-0.069626
444	5.3216	-0.092412
445	5.3336	-0.081548
446	5.3456	-0.047544
447	5.3576	-0.030507
448	5.3696	-0.049075
449	5.3817	-0.076666
450	5.3937	-0.0752
451	5.4057	-0.044179
452	5.4177	-0.020908
453	5.4297	-0.033155
454	5.4417	-0.063598
455	5.4537	-0.07177
456	5.4657	-0.046103
457	5.4777	-0.018239
458	5.4898	-0.022924
459	5.5018	-0.05346
460	5.5138	-0.070172
461	5.5258	-0.051304
462	5.5378	-0.020581
463	5.5498	-0.0171
464	5.5618	-0.045335
465	5.5738	-0.069304
466	5.5859	-0.058639
467	5.5979	-0.02726
468	5.6099	-0.015594
469	5.6219	-0.03894
470	5.6339	-0.067881
471	5.6459	-0.065983
472	5.6579	-0.036214
473	5.6699	-0.017271
474	5.6819	-0.034042
475	5.694	-0.065853
476	5.706	-0.072836
477	5.718	-0.046843
478	5.73	-0.021853
479	5.742	-0.030561
480	5.754	-0.062615
481	5.766	-0.077829
482	5.778	-0.057531
483	5.79	-0.028405
484	5.8021	-0.028408
485	5.8141	-0.058287
486	5.8261	-0.080618
487	5.8381	-0.06762
488	5.8501	-0.036637
489	5.8621	-0.02798
490	5.8741	-0.053437
491	5.8861	-0.08116
492	5.8982	-0.076414
493	5.9102	-0.045867
494	5.9222	-0.029107
495	5.9342	-0.048085
496	5.9462	-0.079026
497	5.9582	-0.082872
498	5.9702	-0.055121
499	5.9822	-0.031587
500	5.9942	-0.042688
501	6.0063	-0.074498
502	6.0183	-0.086637
503	6.0303	-0.063764
504	6.0423	-0.035215
505	6.0543	-0.037548
506	6.0663	-0.067772
507	6.0783	-0.087278
508	6.0903	-0.071073
509	6.1023	-0.039765
510	6.1144	-0.033239
511	6.1264	-0.059684
512	6.1384	-0.085166
513	6.1504	-0.076945
514	6.1624	-0.045307
515	6.1744	-0.030439
516	6.1864	-0.051073
517	6.1984	-0.080585
518	6.2105	-0.080991
519	6.2225	-0.051481
520	6.2345	-0.029456
521	6.2465	-0.042733
522	6.2585	-0.074033
523	6.2705	-0.083029
524	6.2825	-0.057879
525	6.2945	-0.030349
526	6.3065	-0.035228
527	6.3186	-0.065903
528	6.3306	-0.082792
529	6.3426	-0.063911
530	6.3546	-0.032964
531	6.3666	-0.029038
532	6.3786	-0.056705
533	6.3906	-0.080153
534	6.4026	-0.068951
535	6.4146	-0.036922
536	6.4267	-0.024474
537	6.4387	-0.047001
538	6.4507	-0.075196
539	6.4627	-0.072501
540	6.4747	-0.041808
541	6.4867	-0.021756
542	6.4987	-0.037389
543	6.5107	-0.068154
544	6.5228	-0.074164
545	6.5348	-0.047152
546	6.5468	-0.021029
547	6.5588	-0.028568
548	6.5708	-0.059536
549	6.5828	-0.073767
550	6.5948	-0.052474
551	6.6068	-0.022241
552	6.6188	-0.021073
553	6.6309	-0.04984
554	6.6429	-0.07117
555	6.6549	-0.057188
556	6.6669	-0.025124
557	6.6789	-0.015306
558	6.6909	-0.039639
559	6.7029	-0.066398
560	6.7149	-0.060756
561	6.7269	-0.02925
562	6.739	-0.011456
563	6.751	-0.029395
564	6.763	-0.059413
565	6.775	-0.062409
566	6.787	-0.03374
567	6.799	-0.0092193
568	6.811	-0.019315
569	6.823	-0.050273
570	6.8351	-0.061678
571	6.8471	-0.038091
572	6.8591	-0.0087703
573	6.8711	-0.010303
574	6.8831	-0.039866
575	6.8951	-0.058834
576	6.9071	-0.042119
577	6.9191	-0.010221
578	6.9311	-0.0030357
579	6.9432	-0.028895
580	6.9552	-0.053919
581	6.9672	-0.045305
582	6.9792	-0.013227
583	6.9912	0.0021459
584	7.0032	-0.018051
585	7.0152	-0.047261
586	7.0272	-0.047494
587	7.0392	-0.017777
588	7.0513	0.004522
589	7.0633	-0.0085102
590	7.0753	-0.039688
591	7.0873	-0.048694
592	7.0993	-0.023534
593	7.1113	0.0041073
594	7.1233	-0.00062548
595	7.1353	-0.031239
596	7.1473	-0.048178
597	7.1594	-0.029356
598	7.1714	0.0016362
599	7.1834	0.005664
600	7.1954	-0.021957
601	7.2074	-0.045477
602	7.2194	-0.034384
603	7.2314	-0.002378
604	7.2434	0.010126
605	7.2555	-0.012375
606	7.2675	-0.040669
607	7.2795	-0.038144
608	7.2915	-0.0075646
609	7.3035	0.01246
610	7.3155	-0.0032014
611	7.3275	-0.034115
612	7.3395	-0.040365
613	7.3515	-0.013566
614	7.3636	0.012442
615	7.3756	0.004817
616	7.3876	-0.026349
617	7.3996	-0.040894
618	7.4116	-0.019937
619	7.4236	0.010036
620	7.4356	0.010988
621	7.4476	-0.018103
622	7.4596	-0.039884
623	7.4717	-0.02641
624	7.4837	0.0052165
625	7.4957	0.014668
626	7.5077	-0.01007
627	7.5197	-0.037353
628	7.5317	-0.032288
629	7.5437	-0.0013054
630	7.5557	0.016056
631	7.5678	-0.0023408
632	7.5798	-0.032955
633	7.5918	-0.036637
634	7.6038	-0.0086399
635	7.6158	0.015314
636	7.6278	0.00467
637	7.6398	-0.026932
638	7.6518	-0.039078
639	7.6638	-0.016208
640	7.6759	0.012509
641	7.6879	0.010436
642	7.6999	-0.019729
643	7.7119	-0.039397
644	7.7239	-0.023386
645	7.7359	0.0079149
646	7.7479	0.014591
647	7.7599	-0.011814
648	7.7719	-0.037492
649	7.784	-0.029561
650	7.796	0.0019297
651	7.808	0.016839
652	7.82	-0.0037921
653	7.832	-0.033518
654	7.844	-0.034274
655	7.856	-0.0049989
656	7.868	0.017009
657	7.8801	0.0037362
658	7.8921	-0.027758
659	7.9041	-0.037136
660	7.9161	-0.012311
661	7.9281	0.015115
662	7.9401	0.010218
663	7.9521	-0.020633
664	7.9641	-0.037913
665	7.9761	-0.019429
666	7.9882	0.01133
667	8.0002	0.015195
668	8.0122	-0.012643
669	8.0242	-0.036493
670	8.0362	-0.025759
671	8.0482	0.0059792
672	8.0602	0.018308
673	8.0722	-0.0043903
674	8.0842	-0.032991
675	8.0963	-0.030829
676	8.1083	-0.00053833
677	8.1203	0.019315
678	8.1323	0.0034967
679	8.1443	-0.027659
680	8.1563	-0.034226
681	8.1683	-0.0076875
682	8.1803	0.018182
683	8.1924	0.010464
684	8.2044	-0.020856
685	8.2164	-0.035641
686	8.2284	-0.014877
687	8.2404	0.015037
688	8.2524	0.016017
689	8.2644	-0.013064
690	8.2764	-0.034929
691	8.2884	-0.02152
692	8.3005	0.010163
693	8.3125	0.019783
694	8.3245	-0.0048066
695	8.3365	-0.032041
696	8.3485	-0.02695
697	8.3605	0.0041473
698	8.3725	0.021759
699	8.3845	0.0036323
700	8.3965	-0.026794
701	8.4086	-0.030339
702	8.4206	-0.0021472
703	8.4326	0.022125
704	8.4446	0.011829
705	8.4566	-0.019512
706	8.4686	-0.031493
707	8.4806	-0.0084376
708	8.4926	0.020566
709	8.5047	0.018833
710	8.5167	-0.011067
711	8.5287	-0.030584
712	8.5407	-0.014435
713	8.5527	0.017098
714	8.5647	0.024079
715	8.5767	-0.002069
716	8.5887	-0.027613
717	8.6007	-0.019596
718	8.6128	0.012027
719	8.6248	0.02714
720	8.6368	0.0066701
721	8.6488	-0.023043
722	8.6608	-0.023867
723	8.6728	0.0053637
724	8.6848	0.02742
725	8.6968	0.014194
726	8.7088	-0.01736
727	8.7209	-0.026891
728	8.7329	-0.0021903
729	8.7449	0.02522
730	8.7569	0.02035
731	8.7689	-0.010558
732	8.7809	-0.028002
733	8.7929	-0.00969
734	8.8049	0.020996
735	8.8169	0.024859
736	8.829	-0.0030338
